Id,SalePrice
2073,133419.90327893983
2074,188189.67190540614
2075,151090.21181702055
2076,120491.31040701117
2077,151814.39641102
2078,125712.63807067295
2079,134778.26443364745
2080,116998.43230943596
2081,128855.29640424022
2082,123601.91094099515
2083,149603.44946726892
2084,109048.98229745653
2085,114648.4395000385
2086,116682.45488861784
2087,124126.81181027839
2088,97186.05900257945
2089,76524.65940913316
2090,123685.52783596204
2091,109462.56943738661
2092,120757.72093539372
2093,115661.44839668741
2094,112893.2412678031
2095,149119.94623944318
2096,83999.87720648362
2097,97649.48079147041
2098,149290.7534575248
2099,51650.3123282906
2100,78284.15304754346
2101,118007.13513395331
2102,129264.0089837764
2103,105825.53266995659
2104,141238.98561301772
2105,128407.68170187926
2106,66874.39835363491
2107,188958.27750518604
2108,116459.52308929047
2109,110547.9797756313
2110,128290.302155726
2111,137649.92498109577
2112,137784.70105458467
2113,120192.62896538714
2114,120630.06916836684
2115,162664.5692187185
2116,118256.16389339812
2117,151207.4481300548
2118,127330.97094335077
2119,109806.68239902596
2120,113239.87333702625
2121,98858.03976026483
2122,114142.0114576981
2123,82887.57952725154
2124,160836.46549068546
2125,128359.36373447014
2126,147547.1137388663
2127,162984.83062049153
2128,125803.84683275873
2129,95398.29110077042
2130,136538.0597359286
2131,143554.41120588826
2132,113363.65389003523
2133,123402.04653944407
2134,123686.9864813675
2135,99355.91068457229
2136,78640.86259148241
2137,106927.82302117044
2138,132628.56526784936
2139,152857.96872710393
2140,139736.78271648014
2141,165793.73930563248
2142,125308.09716366304
2143,147918.16072941752
2144,123716.589544084
2145,137563.82259155926
2146,172108.70675832318
2147,143221.75468033564
2148,134544.69299394882
2149,150249.45365595265
2150,236342.9810557159
2151,117072.83288147881
2152,172695.06030498134
2153,160553.73696281473
2154,101462.98598695798
2155,141226.2892817715
2156,260455.3602855733
2157,226151.28286606187
2158,237481.60623748932
2159,214656.9725065372
2160,181291.22716986836
2161,238122.49836310983
2162,360654.21702585055
2163,333539.45490888995
2164,256245.17417706558
2165,203410.7930557793
2166,159357.47106533832
2167,219544.4849419396
2168,191567.27833770777
2169,197940.67467154076
2170,217378.12651754738
2171,159589.05244175514
2172,133262.86972346844
2173,172205.37263513225
2174,222205.40864277855
2175,302308.7023304424
2176,312902.1535157119
2177,236387.17798250486
2178,213526.83900882135
2179,136514.0321885685
2180,212945.09211971765
2181,192831.71479389488
2182,224129.38976592198
2183,189999.64619002008
2184,120558.50547599929
2185,129395.21026371558
2186,145835.10886125834
2187,153512.772448997
2188,155774.1206626484
2189,262171.4022261108
2190,80983.26314083103
2191,81833.60177787243
2192,88195.43256244142
2193,111000.27054853665
2194,99903.45345371522
2195,102117.18776504615
2196,101681.14889298061
2197,116236.80526799659
2198,160503.65164042576
2199,180571.60137996965
2200,149898.08237137122
2201,147634.0185368974
2202,215682.22377679628
2203,137909.83765336924
2204,177883.64348381734
2205,118420.28329739867
2206,139992.23867642024
2207,225849.2904517127
2208,268654.3611787584
2209,242934.53424510523
2210,122035.03262034753
2211,120261.09388292923
2212,120885.99625873406
2213,104988.6329915419
2214,136767.84280233306
2215,102080.72974840205
2216,148269.3690502861
2217,68341.48641207188
2218,68824.60359192119
2219,67623.00708386168
2220,56263.40706598463
2221,296985.56127259624
2222,272754.0057560173
2223,283756.97989662574
2224,208281.60855169446
2225,118959.62433071232
2226,181331.32480699234
2227,196554.2940174925
2228,265526.4404562252
2229,251118.85214043243
2230,152513.31401989548
2231,210111.0421678154
2232,178627.793426295
2233,177569.0783058001
2234,242826.0952834827
2235,216146.51041025238
2236,253341.6794425781
2237,313751.98545943183
2238,196688.3970040559
2239,110813.18986096274
2240,154533.01554650528
2241,154107.5746513784
2242,124976.67651076098
2243,133851.67980608618
2244,105164.7967510083
2245,102154.08530679793
2246,140748.1450053618
2247,117946.28784034066
2248,121360.04257631995
2249,119248.62130068633
2250,132194.90186535055
2251,108024.4073799941
2252,182610.94919521076
2253,153234.03566248022
2254,182805.3007719439
2255,184849.5117147196
2256,181333.49682623474
2257,207424.2059799061
2258,162345.50969186507
2259,174323.13044137257
2260,161313.26054550384
2261,197090.51635521543
2262,211668.4822498815
2263,377783.905343177
2264,446880.503532391
2265,174569.02788607322
2266,313428.9072958884
2267,359035.0020807566
2268,432511.4364636739
2269,152071.2589282945
2270,201310.99826223426
2271,215440.27147053578
2272,195592.39374787448
2273,165021.26447145725
2274,178311.63986920862
2275,153946.4980172663
2276,189884.73784212815
2277,182219.60704240337
2278,149739.1143928349
2279,126281.6959556213
2280,118101.3661464629
2281,163001.8145576708
2282,182203.3333633255
2283,109003.77719352556
2284,112357.58990066341
2285,142177.01028409504
2286,123534.6189169707
2287,371166.01208216726
2288,273314.0609832859
2289,365844.11024008936
2290,448724.78290353605
2291,337760.42441914376
2292,443748.25912446534
2293,465091.38165481563
2294,405886.5728413587
2295,467726.93981142895
2296,279251.6599412912
2297,342177.0191632472
2298,336994.47401161026
2299,353017.3876035787
2300,340987.17700465355
2301,312815.01264125743
2302,250690.41150278266
2303,248454.54616638913
2304,253675.15351293248
2305,192515.50018577243
2306,187350.95194126532
2307,195939.72613631366
2308,229404.60032476342
2309,286415.7499052463
2310,211924.19523878355
2311,199111.0477425603
2312,177309.55203469115
2313,172800.03465620035
2314,172933.4623139964
2315,182336.67358024418
2316,195296.3379123548
2317,187666.26568524633
2318,179322.18851552333
2319,183537.25518231507
2320,187156.09925033536
2321,237939.1611827071
2322,179400.31457864353
2323,198082.71459729807
2324,182926.67688317256
2325,215125.53383774217
2326,177742.21291450644
2327,203058.26030285374
2328,223263.48749753204
2329,192383.3263910147
2330,180515.43427753783
2331,341926.755842219
2332,400568.5784173016
2333,323245.1781129257
2334,258156.1396652765
2335,286756.5757551975
2336,310725.83840019634
2337,197393.44709352954
2338,265828.0650615406
2339,221284.6507739531
2340,391379.0889510832
2341,211766.23639855676
2342,237704.05045329226
2343,230101.91469541643
2344,213992.60560432798
2345,236446.2552645699
2346,212641.41184142043
2347,196680.14681847228
2348,242067.4833420981
2349,181395.18392628143
2350,313795.26904574933
2351,254227.38170501965
2352,254130.11958218293
2353,236168.28761689193
2354,139670.1524749201
2355,147618.17502736335
2356,153005.67358672322
2357,189564.8240615969
2358,197240.98109137034
2359,133881.64789212035
2360,115913.65036582592
2361,146430.55362653855
2362,256934.69601267268
2363,140096.35501480507
2364,159174.34875463182
2365,216088.86264045132
2366,193405.05715309296
2367,223042.5210270614
2368,212542.52591805416
2369,217305.86898314065
2370,169765.75266104756
2371,165496.3314959898
2372,192336.59329518708
2373,286979.87821194367
2374,316645.78905890405
2375,254961.74944703883
2376,269560.9536171094
2377,329813.91456807253
2378,145065.41162049558
2379,194806.04071368082
2380,149196.29027513321
2381,167921.0628763994
2382,215804.81848803794
2383,204825.87426152898
2384,244880.53830061047
2385,161964.07716451085
2386,133604.4807622488
2387,137031.8426364691
2388,104328.06711961763
2389,118487.94774692704
2390,149963.56773779023
2391,146095.89364946246
2392,114176.79399189561
2393,172655.6396052519
2394,143750.06571623485
2395,211081.332023638
2396,143857.8168742453
2397,222591.26824513852
2398,135589.3563331838
2399,65707.5198284283
2400,62936.66343019078
2401,121223.8994421024
2402,136906.7105530583
2403,147197.03533180984
2404,153992.7792400043
2405,158860.7997140399
2406,140060.9852572957
2407,124774.73051073884
2408,148923.3058568554
2409,120344.11980833183
2410,173640.57508085863
2411,113974.56540684037
2412,158031.81208911125
2413,129399.20101328472
2414,157639.06012388144
2415,133634.4933878676
2416,129684.81669552553
2417,131635.7830947346
2418,132005.91278658592
2419,127262.04853565592
2420,121565.7654684467
2421,148634.3179441677
2422,107682.20985869945
2423,115143.1906525104
2424,165156.62491015438
2425,195010.42451572686
2426,131449.12839457853
2427,132338.98736136084
2428,183204.04907437006
2429,113197.09782122076
2430,132935.66031256662
2431,108926.12723016391
2432,147977.01971638866
2433,148335.7347998061
2434,138796.94988044404
2435,151783.18076493568
2436,105242.39408738086
2437,102613.05205192423
2438,124055.54236599768
2439,103218.36782038641
2440,124032.40625310525
2441,94634.41462980658
2442,98265.24686941983
2443,126616.63953966675
2444,132328.10945823253
2445,87276.63338078959
2446,132035.95767793647
2447,181498.6284972372
2448,129599.0100648246
2449,111585.88926789664
2450,154768.76398345304
2451,119221.44797373336
2452,190910.33127372776
2453,93211.20966580283
2454,118710.1217964856
2455,121247.56669837648
2456,133395.77402842132
2457,137811.23740332416
2458,127130.63840702706
2459,107161.00376713353
2460,139559.60124755104
2461,127273.29741811764
2462,134252.29527884343
2463,124438.39369744563
2464,170537.10470812
2465,141982.69237375667
2466,117713.85914972363
2467,131274.81958071317
2468,82036.94406813662
2469,80322.1890990356
2470,194016.88967747721
2471,216582.91983692933
2472,165381.49309867003
2473,116517.82277690129
2474,73773.22396495058
2475,207914.04400091752
2476,115021.9180650912
2477,126720.84653966351
2478,152163.03461268506
2479,105548.9809305682
2480,154649.4268512368
2481,120051.93533462149
2482,126029.57567282698
2483,111281.59386816643
2484,122275.11191636663
2485,123543.91657313096
2486,150437.74563875308
2487,166297.16847057705
2488,166160.88254395465
2489,157301.8801172864
2490,145918.66654779203
2491,93522.63034618358
2492,197067.21165790863
2493,155972.27473248716
2494,152075.89140447523
2495,89224.86354632454
2496,238113.45053416863
2497,152995.62836515275
2498,107991.33518799233
2499,86647.3107200278
2500,119399.61547306701
2501,134545.1645382871
2502,145688.08785084536
2503,94762.02465097938
2504,172306.24059907693
2505,227102.43495644667
2506,250017.25881008286
2507,277344.18542394845
2508,250210.78129216548
2509,218265.0197092538
2510,223216.49038516206
2511,175942.3639163428
2512,208130.88474059687
2513,221736.49356837984
2514,265198.578076215
2515,150663.08014784468
2516,174583.7366422905
2517,146940.48678592354
2518,156188.10516111625
2519,234762.61420471835
2520,221498.0885457893
2521,189561.10173146243
2522,221436.61625226014
2523,119249.59923852205
2524,135156.7304781974
2525,148323.96405972156
2526,137575.20903668544
2527,117754.3601664647
2528,128874.45142557037
2529,133686.6070230482
2530,125573.00806417498
2531,254875.68021405654
2532,223095.37580035324
2533,193294.45703782956
2534,235734.31217890407
2535,294534.4780660986
2536,231989.29838950504
2537,243805.17865308482
2538,183051.37430552047
2539,190659.00773833273
2540,175785.1069809314
2541,183871.3388388676
2542,164678.34223831078
2543,120988.52357005308
2544,122151.84823932947
2545,137432.49241848168
2546,121777.4033977404
2547,138335.74656445903
2548,150615.40532919543
2549,152479.90055800404
2550,523973.76962377736
2551,139643.91228871836
2552,129148.20823945246
2553,75689.9171868129
2554,95796.53138026138
2555,113071.07838677027
2556,98011.56737532692
2557,107159.80996291191
2558,147418.80229527398
2559,141565.06509427063
2560,154830.8351460862
2561,146065.25995393755
2562,139385.8555292684
2563,151130.9974073706
2564,201237.05896023952
2565,137860.6769214322
2566,154955.54491959288
2567,142987.8944758789
2568,204821.57086037242
2569,228828.45936427359
2570,117827.51154063114
2571,191609.68633517364
2572,153734.88228107363
2573,220680.9160175664
2574,290652.2378109008
2575,131673.2240424697
2576,118702.69276139289
2577,154453.36026926507
2578,82834.15631851078
2579,63994.71466312864
2580,86032.75234486506
2581,94538.5625468086
2582,100895.95247707788
2583,274009.54785389325
2584,172913.3434334921
2585,184109.72994240216
2586,220997.06476851314
2587,200114.6636747722
2588,138246.00528354407
2589,151132.10989252932
2590,201225.01476399385
2591,224359.38697011705
2592,210040.90158510927
2593,256805.49283046654
2594,185135.63812715764
2595,208446.28993541602
2596,288435.64810423803
2597,186319.51959424757
2598,280506.7747521191
2599,342348.5952881365
2600,151503.02109076607
2601,143141.11524331028
2602,85656.65485096085
2603,94245.22984905227
2604,90603.65160635868
2605,82355.13905154685
2606,144549.44722377852
2607,197490.47960527547
2608,197371.29477082682
2609,173707.9563628823
2610,110980.8694752783
2611,125038.96381197797
2612,161471.29265060107
2613,130410.1081819399
2614,124286.93747924766
2615,153243.2853966335
2616,144288.65116444515
2617,184594.92487284422
2618,195516.74988853946
2619,198505.0747948081
2620,188086.43007772477
2621,176010.16972794733
2622,176480.37782511604
2623,243586.44693900438
2624,297676.17181169655
2625,293280.69081615086
2626,173293.38394926902
2627,168652.13745974476
2628,482671.46975998953
2629,495679.27260779333
2630,390644.2457336854
2631,470951.7379998479
2632,416916.07578986965
2633,314358.8455899691
2634,430535.002271295
2635,158944.36330574861
2636,173975.52550970876
2637,179238.85814573948
2638,252640.43043568457
2639,192589.54374347432
2640,151266.67714647786
2641,103900.09572940278
2642,186372.61500438856
2643,103798.12417608513
2644,118320.40394018097
2645,110767.86750163749
2646,95556.17291678485
2647,104287.89255944332
2648,141014.76397664385
2649,154578.03029092678
2650,136103.20029343394
2651,138005.21874257227
2652,398314.7993197779
2653,256131.43115665787
2654,252162.635931316
2655,408917.33270147373
2656,327420.1508702273
2657,350689.57265931874
2658,309206.3822674097
2659,310224.49793007725
2660,366493.9580040165
2661,356054.77706437185
2662,366917.3788576991
2663,296010.38529396255
2664,278274.99867091794
2665,330013.0981162833
2666,283634.44093741605
2667,170847.10602960095
2668,182699.32089462725
2669,179957.9011066012
2670,276326.1361375097
2671,190539.34227141493
2672,192770.9844052942
2673,199418.44184800482
2674,193271.83668162118
2675,173041.29667806474
2676,195150.75095367766
2677,197806.04037187633
2678,247240.51812358128
2679,279357.3865323049
2680,292467.1931114834
2681,404586.87619606324
2682,322851.14730211586
2683,510159.23836434673
2684,321917.6997051239
2685,330470.8855792108
2686,246787.81480041234
2687,310347.123753301
2688,217573.2589088628
2689,208666.31831019826
2690,411735.80634550727
2691,187287.05912177707
2692,141754.83754201664
2693,197686.28335387752
2694,140260.63787966632
2695,192804.96093677945
2696,186659.20369526948
2697,183914.3804646
2698,192583.49482601616
2699,167801.5995021139
2700,153654.25130318105
2701,150214.1159668765
2702,112131.59468697752
2703,128704.68911753016
2704,140202.81052898883
2705,115351.96682359578
2706,112897.85796913136
2707,123911.33926480515
2708,133383.14009313151
2709,104799.70935859706
2710,127897.03880830083
2711,264598.400129593
2712,392998.584368075
2713,170283.41826806916
2714,151486.7338273751
2715,170158.3384527646
2716,145178.73168736292
2717,191624.76319097469
2718,221876.46231760742
2719,152049.27138215423
2720,174017.4182172975
2721,130866.05423656596
2722,159766.66262161252
2723,143994.20965398924
2724,125827.10860591051
2725,130055.71669103713
2726,147725.3058713471
2727,175181.36764517103
2728,186921.34465925445
2729,149506.08709535142
2730,146958.85656140948
2731,134372.83685202355
2732,134669.13469540165
2733,159263.39235004803
2734,141039.30709856967
